Index "Column Density" Temperature "Minimised Chi-Squared"
256 4.5345445807692582e+23 8.0 35475.652925725619
257 4.5345445807692582e+23 8.0 35475.652925725619
258 4.5345445807692582e+23 8.0 43602.286643983309
259 4.5345445807692582e+23 8.0 48729.79131732427
260 4.5345445807692582e+23 8.0 59482.983211718572
261 4.5345445807692582e+23 8.0 90079.694109710719
262 4.5345445807692582e+23 8.0 167392.7329724608
263 4.5345445807692582e+23 8.0 333234.99821026309
264 4.5345445807692582e+23 8.0 577180.29250671377
265 4.5345445807692582e+23 8.0 7526329.7183920667
266 4.5345445807692582e+23 8.0 197183111.07176083
267 4.5345445807692582e+23 8.0 197183111.07176083
268 4.5345445807692582e+23 8.0 197183111.07176083
269 4.5345445807692582e+23 8.0 197183111.07176083
270 4.5345445807692582e+23 8.0 197183111.07176083
271 4.5345445807692582e+23 8.0 197183111.07176083
272 4.5345445807692582e+23 8.0 197183111.07176083
273 4.5345445807692582e+23 8.0 197183111.07176083
274 4.5345445807692582e+23 8.0 197183111.07176083
275 4.5345445807692582e+23 8.0 197183111.07176083
276 4.5345445807692582e+23 8.0 197183111.07176083
277 4.5345445807692582e+23 8.0 197183111.07176083
278 4.5345445807692582e+23 8.0 197183111.07176083
279 4.5345445807692582e+23 8.0 197183111.07176083
280 4.5345445807692582e+23 8.0 197183111.07176083
281 4.5345445807692582e+23 8.0 197183111.07176083
282 4.5345445807692582e+23 8.0 197183111.07176083
283 4.5345445807692582e+23 8.0 197183111.07176083
284 4.5345445807692582e+23 8.0 197183111.07176083
285 4.5345445807692582e+23 8.0 197183111.07176083
286 4.5345445807692582e+23 8.0 197183111.07176083
287 4.5345445807692582e+23 8.0 197183111.07176083
288 4.5345445807692582e+23 8.0 197183111.07176083
289 4.5345445807692582e+23 8.0 197183111.07176083
290 4.5345445807692582e+23 8.0 197183111.07176083
291 4.5345445807692582e+23 8.0 197183111.07176083
292 4.5345445807692582e+23 8.0 197183111.07176083
293 4.5345445807692582e+23 8.0 197183111.07176083
294 4.5345445807692582e+23 8.0 197183111.07176083
295 4.5345445807692582e+23 8.0 197183111.07176083
296 4.5345445807692582e+23 8.0 197183111.07176083
297 4.5345445807692582e+23 8.0 197183111.07176083
298 4.5345445807692582e+23 8.0 197183111.07176083
299 4.5345445807692582e+23 8.0 197183111.07176083
300 4.5345445807692582e+23 8.0 197183111.07176083
301 4.5345445807692582e+23 8.0 197183111.07176083
302 4.5345445807692582e+23 8.0 197183111.07176083
303 4.5345445807692582e+23 8.0 197183111.07176083
304 4.5345445807692582e+23 8.0 197183111.07176083
305 4.5345445807692582e+23 8.0 197183111.07176083
306 4.5345445807692582e+23 8.0 197183111.07176083
307 4.5345445807692582e+23 8.0 197183111.07176083
308 4.5345445807692582e+23 8.0 197183111.07176083
309 4.5345445807692582e+23 8.0 197183111.07176083
310 4.5345445807692582e+23 8.0 197183111.07176083
311 4.5345445807692582e+23 8.0 197183111.07176083
312 4.5345445807692582e+23 8.0 197183111.07176083
313 4.5345445807692582e+23 8.0 197183111.07176083
314 4.5345445807692582e+23 8.0 197183111.07176083
315 4.5345445807692582e+23 8.0 197183111.07176083
316 4.5345445807692582e+23 8.0 197183111.07176083
317 4.5345445807692582e+23 8.0 197183111.07176083
318 4.5345445807692582e+23 8.0 197183111.07176083
319 4.5345445807692582e+23 8.0 197183111.07176083
320 4.5345445807692582e+23 8.0 197183111.07176083
321 4.5345445807692582e+23 8.0 197183111.07176083
322 4.5345445807692582e+23 8.0 197183111.07176083
323 4.5345445807692582e+23 8.0 197183111.07176083
324 4.5345445807692582e+23 8.0 197183111.07176083
325 4.5345445807692582e+23 8.0 197183111.07176083
326 4.5345445807692582e+23 8.0 197183111.07176083
327 4.5345445807692582e+23 8.0 197183111.07176083
328 4.5345445807692582e+23 8.0 197183111.07176083
329 4.5345445807692582e+23 8.0 197183111.07176083
330 4.5345445807692582e+23 8.0 197183111.07176083
331 4.5345445807692582e+23 8.0 197183111.07176083
332 4.5345445807692582e+23 8.0 197183111.07176083
333 4.5345445807692582e+23 8.0 277196.59979319468
334 4.5345445807692582e+23 8.0 118248.67482218525
335 4.5345445807692582e+23 8.0 64783.431410455858
336 4.5345445807692582e+23 8.0 43602.003940023787
337 4.5345445807692582e+23 8.0 37916.839919709972
338 4.5345445807692582e+23 8.0 33258.247404596223
339 4.5345445807692582e+23 8.0 27705.020973089391
340 4.5345445807692582e+23 8.0 24727.734752125336
341 4.5345445807692582e+23 8.0 23412.139246851511
342 4.5345445807692582e+23 8.0 22196.455558643331
343 4.5345445807692582e+23 8.0 20026.820688319338
344 4.5345445807692582e+23 8.0 19056.602936554951
345 4.5345445807692582e+23 8.0 18153.469696046908
346 4.5345445807692582e+23 8.0 18153.469696046908
347 4.5345445807692582e+23 8.0 17311.436645094105
348 4.5345445807692582e+23 8.0 16525.135380773991
349 4.5345445807692582e+23 8.0 16525.135380773991
350 4.5345445807692582e+23 8.0 16525.135380773991
351 4.5345445807692582e+23 8.0 16525.135380773991
352 4.5345445807692582e+23 8.0 16525.135380773991
353 4.5345445807692582e+23 8.0 18153.469696046908
354 4.5345445807692582e+23 8.0 18153.469696046908
355 4.5345445807692582e+23 8.0 18153.469696046908
356 4.5345445807692582e+23 8.0 20026.820688319338
357 4.5345445807692582e+23 8.0 20026.820688319338
358 4.5345445807692582e+23 8.0 22196.455558643331
359 4.5345445807692582e+23 8.0 23412.139246851497
360 4.5345445807692582e+23 8.0 24727.734752125336
361 4.5345445807692582e+23 8.0 29394.154996924917
362 4.5345445807692582e+23 8.0 33258.247404596223
363 4.5345445807692582e+23 8.0 37916.839919709972
364 4.5345445807692582e+23 8.0 46925.85581145592
365 4.5345445807692582e+23 8.0 77710.920906060739
366 4.5345445807692582e+23 8.0 118248.67482218525
367 4.5345445807692582e+23 8.0 657426.7882539737
368 4.5345445807692582e+23 8.0 197183111.07176083
369 4.5345445807692582e+23 8.0 197183111.07176083
370 4.5345445807692582e+23 8.0 197183111.07176083
371 4.5345445807692582e+23 8.0 197183111.07176083
372 4.5345445807692582e+23 8.0 197183111.07176083
373 4.5345445807692582e+23 8.0 197183111.07176083
374 4.5345445807692582e+23 8.0 197183111.07176083
375 4.5345445807692582e+23 8.0 197183111.07176083
376 4.5345445807692582e+23 8.0 197183111.07176083
377 4.5345445807692582e+23 8.0 197183111.07176083
378 4.5345445807692582e+23 8.0 197183111.07176083
379 4.5345445807692582e+23 8.0 197183111.07176083
380 4.5345445807692582e+23 8.0 197183111.07176083
381 4.5345445807692582e+23 8.0 197183111.07176083
382 4.5345445807692582e+23 8.0 197183111.07176083
383 4.5345445807692582e+23 8.0 197183111.07176083
384 4.5345445807692582e+23 8.0 197183111.07176083
385 4.5345445807692582e+23 8.0 197183111.07176083
386 4.5345445807692582e+23 8.0 197183111.07176083
387 4.5345445807692582e+23 8.0 197183111.07176083
388 4.5345445807692582e+23 8.0 197183111.07176083
389 4.5345445807692582e+23 8.0 197183111.07176083
390 4.5345445807692582e+23 8.0 197183111.07176083
391 4.5345445807692582e+23 8.0 197183111.07176083
392 4.5345445807692582e+23 8.0 197183111.07176083
393 4.5345445807692582e+23 8.0 197183111.07176083
394 4.5345445807692582e+23 8.0 197183111.07176083
395 4.5345445807692582e+23 8.0 197183111.07176083
396 4.5345445807692582e+23 8.0 197183111.07176083
397 4.5345445807692582e+23 8.0 197183111.07176083
398 4.5345445807692582e+23 8.0 197183111.07176083
399 4.5345445807692582e+23 8.0 197183111.07176083
400 4.5345445807692582e+23 8.0 197183111.07176083
401 4.5345445807692582e+23 8.0 197183111.07176083
402 4.5345445807692582e+23 8.0 197183111.07176083
403 4.5345445807692582e+23 8.0 197183111.07176083
404 4.5345445807692582e+23 8.0 197183111.07176083
405 4.5345445807692582e+23 8.0 197183111.07176083
406 4.5345445807692582e+23 8.0 197183111.07176083
407 4.5345445807692582e+23 8.0 197183111.07176083
408 4.5345445807692582e+23 8.0 197183111.07176083
409 4.5345445807692582e+23 8.0 197183111.07176083
410 4.5345445807692582e+23 8.0 197183111.07176083
411 4.5345445807692582e+23 8.0 197183111.07176083
412 4.5345445807692582e+23 8.0 197183111.07176083
413 4.5345445807692582e+23 8.0 197183111.07176083
414 4.5345445807692582e+23 8.0 197183111.07176083
415 4.5345445807692582e+23 8.0 197183111.07176083
416 4.5345445807692582e+23 8.0 197183111.07176083
417 4.5345445807692582e+23 8.0 197183111.07176083
418 4.5345445807692582e+23 8.0 197183111.07176083
419 4.5345445807692582e+23 8.0 197183111.07176083
420 4.5345445807692582e+23 8.0 197183111.07176083
421 4.5345445807692582e+23 8.0 197183111.07176083
422 4.5345445807692582e+23 8.0 197183111.07176083
423 4.5345445807692582e+23 8.0 197183111.07176083
424 4.5345445807692582e+23 8.0 197183111.07176083
425 4.5345445807692582e+23 8.0 197183111.07176083
426 4.5345445807692582e+23 8.0 197183111.07176083
427 4.5345445807692582e+23 8.0 197183111.07176083
428 4.5345445807692582e+23 8.0 197183111.07176083
429 4.5345445807692582e+23 8.0 1489965.9434000705
430 4.5345445807692582e+23 8.0 407947.11595085624
431 4.5345445807692582e+23 8.0 94853.824333370649
432 4.5345445807692582e+23 8.0 59482.983211718572
433 4.5345445807692582e+23 8.0 40613.776901312063
434 4.5345445807692582e+23 8.0 33258.43745107259
435 4.5345445807692582e+23 8.0 27705.166389547157
436 4.5345445807692582e+23 8.0 22196.521260693342
437 4.5345445807692582e+23 8.0 21070.951954019405
438 4.5345445807692582e+23 8.0 20026.877215282861
439 4.5345445807692582e+23 8.0 17311.473195012
440 4.5345445807692582e+23 8.0 16151.404314856734
441 4.5345445807692582e+23 8.0 15439.917036584944
442 4.5345445807692582e+23 8.0 14455.379250362928
443 4.5345445807692582e+23 8.0 13848.946677034051
444 4.5345445807692582e+23 8.0 13559.534093025464
445 4.5345445807692582e+23 8.0 13006.460861739642
446 4.5345445807692582e+23 8.0 12742.132756547377
447 4.5345445807692582e+23 8.0 12742.132756547377
448 4.5345445807692582e+23 8.0 12742.132756547377
449 4.5345445807692582e+23 8.0 12236.387752539544
450 4.5345445807692582e+23 8.0 12236.387752539544
451 4.5345445807692582e+23 8.0 12485.546182410717
452 4.5345445807692582e+23 8.0 12742.132756547377
453 4.5345445807692582e+23 8.0 12742.132756547377
454 4.5345445807692582e+23 8.0 12742.132756547377
455 4.5345445807692582e+23 8.0 13006.460861739642
456 4.5345445807692582e+23 8.0 13848.946677034051
457 4.5345445807692582e+23 8.0 13848.946677034051
458 4.5345445807692582e+23 8.0 14773.143197324025
459 4.5345445807692582e+23 8.0 15439.917036584944
460 4.5345445807692582e+23 8.0 16525.152456437387
461 4.5345445807692582e+23 8.0 18153.518665454973
462 4.5345445807692582e+23 8.0 20026.877215282864
463 4.5345445807692582e+23 8.0 21070.951954019405
464 4.5345445807692582e+23 8.0 23412.1960729251
465 4.5345445807692582e+23 8.0 29394.313581476566
466 4.5345445807692582e+23 8.0 33258.437451072597
467 4.5345445807692582e+23 8.0 46926.170694482113
468 4.5345445807692582e+23 8.0 74144.944761194216
469 4.5345445807692582e+23 8.0 156436.73058063982
470 4.5345445807692582e+23 8.0 407947.11595085624
471 4.5345445807692582e+23 8.0 9582059.1148629095
472 4.5345445807692582e+23 8.0 197183111.07176083
473 4.5345445807692582e+23 8.0 197183111.07176083
474 4.5345445807692582e+23 8.0 197183111.07176083
475 4.5345445807692582e+23 8.0 197183111.07176083
476 4.5345445807692582e+23 8.0 197183111.07176083
477 4.5345445807692582e+23 8.0 197183111.07176083
478 4.5345445807692582e+23 8.0 197183111.07176083
479 4.5345445807692582e+23 8.0 197183111.07176083
480 4.5345445807692582e+23 8.0 197183111.07176083
481 4.5345445807692582e+23 8.0 197183111.07176083
482 4.5345445807692582e+23 8.0 197183111.07176083
483 4.5345445807692582e+23 8.0 197183111.07176083
484 4.5345445807692582e+23 8.0 197183111.07176083
485 4.5345445807692582e+23 8.0 197183111.07176083
486 4.5345445807692582e+23 8.0 197183111.07176083
487 4.5345445807692582e+23 8.0 197183111.07176083
488 4.5345445807692582e+23 8.0 197183111.07176083
489 4.5345445807692582e+23 8.0 197183111.07176083
490 4.5345445807692582e+23 8.0 197183111.07176083
491 4.5345445807692582e+23 8.0 197183111.07176083
492 4.5345445807692582e+23 8.0 197183111.07176083
493 4.5345445807692582e+23 8.0 197183111.07176083
494 4.5345445807692582e+23 8.0 197183111.07176083
495 4.5345445807692582e+23 8.0 197183111.07176083
496 4.5345445807692582e+23 8.0 197183111.07176083
497 4.5345445807692582e+23 8.0 197183111.07176083
498 4.5345445807692582e+23 8.0 197183111.07176083
499 4.5345445807692582e+23 8.0 197183111.07176083
500 4.5345445807692582e+23 8.0 197183111.07176083
501 4.5345445807692582e+23 8.0 197183111.07176083
502 4.5345445807692582e+23 8.0 197183111.07176083
503 4.5345445807692582e+23 8.0 197183111.07176083
504 4.5345445807692582e+23 8.0 197183111.07176083
505 4.5345445807692582e+23 8.0 197183111.07176083
506 4.5345445807692582e+23 8.0 197183111.07176083
507 4.5345445807692582e+23 8.0 197183111.07176083
508 4.5345445807692582e+23 8.0 197183111.07176083
509 4.5345445807692582e+23 8.0 197183111.07176083
510 4.5345445807692582e+23 8.0 197183111.07176083
511 4.5345445807692582e+23 8.0 197183111.07176083
512 4.5345445807692582e+23 8.0 197183111.07176083
513 4.5345445807692582e+23 8.0 197183111.07176083
514 4.5345445807692582e+23 8.0 197183111.07176083
515 4.5345445807692582e+23 8.0 197183111.07176083
516 4.5345445807692582e+23 8.0 197183111.07176083
517 4.5345445807692582e+23 8.0 197183111.07176083
518 4.5345445807692582e+23 8.0 197183111.07176083
519 4.5345445807692582e+23 8.0 197183111.07176083
520 4.5345445807692582e+23 8.0 197183111.07176083
521 4.5345445807692582e+23 8.0 197183111.07176083
522 4.5345445807692582e+23 8.0 197183111.07176083
523 4.5345445807692582e+23 8.0 197183111.07176083
524 4.5345445807692582e+23 8.0 197183111.07176083
525 4.5345445807692582e+23 8.0 197183111.07176083
526 4.5345445807692582e+23 8.0 197183111.07176083
527 4.5345445807692582e+23 8.0 12617933.246076906
528 4.5345445807692582e+23 8.0 577180.29250671377
529 4.5345445807692582e+23 8.0 125439.79923398336
530 4.5345445807692582e+23 8.0 64784.379327926537
531 4.5345445807692582e+23 8.0 40613.713216258395
532 4.5345445807692582e+23 8.0 33258.342427513977
533 4.5345445807692582e+23 8.0 25426.559251474508
534 4.5345445807692582e+23 8.0 22196.521260693342
