Index "Column Density" Temperature "Minimised Chi-Squared"
0 2.5552181402800661e+21 13.493048974358974 1.3776753768675798
1 2.5552181402800661e+21 13.493048974358974 1.3122051414619678
2 2.5552181402800661e+21 13.493048974358974 1.405455403723239
3 2.5552181402800661e+21 13.493048974358974 1.404377088570764
4 2.5552181402800661e+21 13.493048974358974 1.5713152030010076
5 2.5552181402800661e+21 13.493048974358974 1.3481165545473683
6 2.5552181402800661e+21 13.493048974358974 1.2468112375332827
7 2.5552181402800661e+21 13.493048974358974 1.2136118914604836
8 2.5552181402800661e+21 13.493048974358974 1.2185602239314923
9 2.5552181402800661e+21 13.493048974358974 1.2600907235669767
10 2.5552181402800661e+21 13.493048974358974 1.4087068139875429
11 2.5552181402800661e+21 13.493048974358974 1.4122223600239914
12 2.5552181402800661e+21 13.493048974358974 1.3088439447321152
13 2.5552181402800661e+21 13.493048974358974 1.2094973528591493
14 2.5552181402800661e+21 13.493048974358974 1.146858328146394
15 2.5552181402800661e+21 13.493048974358974 1.1845315562246848
16 2.5552181402800661e+21 13.493048974358974 1.2391848777656924
17 2.5552181402800661e+21 13.493048974358974 1.2977664023606923
18 2.5552181402800661e+21 13.493048974358974 1.4065421309695343
19 2.5552181402800661e+21 13.493048974358974 1.6013304966535835
20 2.5552181402800661e+21 13.493048974358974 1.537787892736715
21 2.5552181402800661e+21 13.493048974358974 1.5431493939926126
22 2.5552181402800661e+21 13.493048974358974 1.5117620775296015
23 2.5552181402800661e+21 13.493048974358974 1.4236607222050512
24 2.5552181402800661e+21 13.493048974358974 1.3451419638297877
25 2.5552181402800661e+21 13.493048974358974 1.2267092417785179
26 2.5552181402800661e+21 13.493048974358974 1.1989489007022585
27 2.5552181402800661e+21 13.493048974358974 1.2295915742458148
28 2.5552181402800661e+21 13.493048974358974 1.2727352095779727
29 2.5552181402800661e+21 13.493048974358974 1.257839605711528
30 2.5552181402800661e+21 13.493048974358974 1.2484800015021527
31 2.5552181402800661e+21 13.493048974358974 1.1814547642364761
32 2.5552181402800661e+21 13.493048974358974 1.3700800489179183
33 2.5552181402800661e+21 13.493048974358974 1.36806255144693
34 2.5552181402800661e+21 13.493048974358974 1.4388321303426759
35 2.5552181402800661e+21 13.493048974358974 1.4854153255872635
36 2.5552181402800661e+21 13.493048974358974 1.4488746415493199
37 2.5552181402800661e+21 13.493048974358974 1.6347032145826446
38 2.5552181402800661e+21 13.493048974358974 1.9077902216866138
39 2.5552181402800661e+21 13.493048974358974 2.2917951017907741
40 3.7985460053680949e+21 13.027526153846154 2.1972677467872099
