Index "Column Density" Temperature "Minimised Chi-Squared" "One-Sigma N" "One-Sigma T" "Two-Sigma N" "Two-Sigma T" "Three-Sigma N" "Three-Sigma T"
0 1.736374991492967e+17 15.716394716394715 0.010080769333475488 3.4936622261131078e+17 6.1061901061901054 8.876376361940608e+17 8.9412069412069428 2.1537044291368686e+18 10.794871794871794
1 1.736374991492967e+17 15.716394716394715 0.010080769333475488 3.4936622261131078e+17 6.1061901061901054 8.876376361940608e+17 8.9412069412069428 2.1537044291368686e+18 10.794871794871794
2 1.736374991492967e+17 15.716394716394715 0.010080769333475488 3.4936622261131078e+17 6.1061901061901054 8.876376361940608e+17 8.9412069412069428 2.1537044291368686e+18 10.794871794871794
3 1.736374991492967e+17 15.716394716394715 0.010080769333475488 3.4936622261131078e+17 6.1061901061901054 8.876376361940608e+17 8.9412069412069428 2.1537044291368686e+18 10.794871794871794
4 1.736374991492967e+17 15.716394716394715 0.010080769333475488 3.4936622261131078e+17 6.1061901061901054 8.876376361940608e+17 8.9412069412069428 2.1537044291368686e+18 10.794871794871794
5 1.736374991492967e+17 15.716394716394715 0.010080769333475488 3.4936622261131078e+17 6.1061901061901054 8.876376361940608e+17 8.9412069412069428 2.1537044291368686e+18 10.794871794871794
6 1.736374991492967e+17 15.716394716394715 0.010080769333475488 3.4936622261131078e+17 6.1061901061901054 8.876376361940608e+17 8.9412069412069428 2.1537044291368686e+18 10.794871794871794
7 1.736374991492967e+17 15.716394716394715 0.010080769333475488 3.4936622261131078e+17 6.1061901061901054 8.876376361940608e+17 8.9412069412069428 2.1537044291368686e+18 10.794871794871794
8 1.736374991492967e+17 15.716394716394715 0.010080769333475488 3.4936622261131078e+17 6.1061901061901054 8.876376361940608e+17 8.9412069412069428 2.1537044291368686e+18 10.794871794871794
9 1.736374991492967e+17 15.716394716394715 0.010080769333475488 3.4936622261131078e+17 6.1061901061901054 8.876376361940608e+17 8.9412069412069428 2.1537044291368686e+18 10.794871794871794
10 1.736374991492967e+17 15.716394716394715 0.010080769333475488 3.4936622261131078e+17 6.1061901061901054 8.876376361940608e+17 8.9412069412069428 2.1537044291368686e+18 10.794871794871794
11 1.736374991492967e+17 15.716394716394715 0.010080769333475488 3.4936622261131078e+17 6.1061901061901054 8.876376361940608e+17 8.9412069412069428 2.1537044291368686e+18 10.794871794871794
12 1.736374991492967e+17 15.716394716394715 0.010080769333475488 3.4936622261131078e+17 6.1061901061901054 8.876376361940608e+17 8.9412069412069428 2.1537044291368686e+18 10.794871794871794
13 1.736374991492967e+17 15.716394716394715 0.010080769333475488 3.4936622261131078e+17 6.1061901061901054 8.876376361940608e+17 8.9412069412069428 2.1537044291368686e+18 10.794871794871794
14 1.736374991492967e+17 15.716394716394715 0.010080769333475488 3.4936622261131078e+17 6.1061901061901054 8.876376361940608e+17 8.9412069412069428 2.1537044291368686e+18 10.794871794871794
15 1.736374991492967e+17 15.716394716394715 0.010080769333475488 3.4936622261131078e+17 6.1061901061901054 8.876376361940608e+17 8.9412069412069428 2.1537044291368686e+18 10.794871794871794
16 1.736374991492967e+17 15.716394716394715 0.010080769333475488 3.4936622261131078e+17 6.1061901061901054 8.876376361940608e+17 8.9412069412069428 2.1537044291368686e+18 10.794871794871794
17 1.736374991492967e+17 15.716394716394715 0.010080769333475488 3.4936622261131078e+17 6.1061901061901054 8.876376361940608e+17 8.9412069412069428 2.1537044291368686e+18 10.794871794871794
18 1.736374991492967e+17 15.716394716394715 0.010080769333475488 3.4936622261131078e+17 6.1061901061901054 8.876376361940608e+17 8.9412069412069428 2.1537044291368686e+18 10.794871794871794
19 1.736374991492967e+17 15.716394716394715 0.010080769333475488 3.4936622261131078e+17 6.1061901061901054 8.876376361940608e+17 8.9412069412069428 2.1537044291368686e+18 10.794871794871794
20 1.736374991492967e+17 15.716394716394715 0.010080769333475488 3.4936622261131078e+17 6.1061901061901054 8.876376361940608e+17 8.9412069412069428 2.1537044291368686e+18 10.794871794871794
21 1.736374991492967e+17 15.716394716394715 0.010080769333475488 3.4936622261131078e+17 6.1061901061901054 8.876376361940608e+17 8.9412069412069428 2.1537044291368686e+18 10.794871794871794
22 1.736374991492967e+17 15.716394716394715 0.010080769333475488 3.4936622261131078e+17 6.1061901061901054 8.876376361940608e+17 8.9412069412069428 2.1537044291368686e+18 10.794871794871794
23 1.736374991492967e+17 15.716394716394715 0.010080769333475488 3.4936622261131078e+17 6.1061901061901054 8.876376361940608e+17 8.9412069412069428 2.1537044291368686e+18 10.794871794871794
24 1.736374991492967e+17 15.716394716394715 0.010080769333475488 3.4936622261131078e+17 6.1061901061901054 8.876376361940608e+17 8.9412069412069428 2.1537044291368686e+18 10.794871794871794
25 1.736374991492967e+17 15.716394716394715 0.010080769333475488 3.4936622261131078e+17 6.1061901061901054 8.876376361940608e+17 8.9412069412069428 2.1537044291368686e+18 10.794871794871794
26 1.736374991492967e+17 15.716394716394715 0.010080769333475488 3.4936622261131078e+17 6.1061901061901054 8.876376361940608e+17 8.9412069412069428 2.1537044291368686e+18 10.794871794871794
27 1.736374991492967e+17 15.716394716394715 0.010080769333475488 3.4936622261131078e+17 6.1061901061901054 8.876376361940608e+17 8.9412069412069428 2.1537044291368686e+18 10.794871794871794
28 1.736374991492967e+17 15.716394716394715 0.010080769333475488 3.4936622261131078e+17 6.1061901061901054 8.876376361940608e+17 8.9412069412069428 2.1537044291368686e+18 10.794871794871794
29 1.736374991492967e+17 15.716394716394715 0.010080769333475488 3.4936622261131078e+17 6.1061901061901054 8.876376361940608e+17 8.9412069412069428 2.1537044291368686e+18 10.794871794871794
30 1.736374991492967e+17 15.716394716394715 0.010080769333475488 3.4936622261131078e+17 6.1061901061901054 8.876376361940608e+17 8.9412069412069428 2.1537044291368686e+18 10.794871794871794
31 1.736374991492967e+17 15.716394716394715 0.010080769333475488 3.4936622261131078e+17 6.1061901061901054 8.876376361940608e+17 8.9412069412069428 2.1537044291368686e+18 10.794871794871794
32 1.736374991492967e+17 15.716394716394715 0.010080769333475488 3.4936622261131078e+17 6.1061901061901054 8.876376361940608e+17 8.9412069412069428 2.1537044291368686e+18 10.794871794871794
33 1.736374991492967e+17 15.716394716394715 0.010080769333475488 3.4936622261131078e+17 6.1061901061901054 8.876376361940608e+17 8.9412069412069428 2.1537044291368686e+18 10.794871794871794
34 1.736374991492967e+17 15.716394716394715 0.010080769333475488 3.4936622261131078e+17 6.1061901061901054 8.876376361940608e+17 8.9412069412069428 2.1537044291368686e+18 10.794871794871794
35 1.736374991492967e+17 15.716394716394715 0.010080769333475488 3.4936622261131078e+17 6.1061901061901054 8.876376361940608e+17 8.9412069412069428 2.1537044291368686e+18 10.794871794871794
36 1.736374991492967e+17 15.716394716394715 0.010080769333475488 3.4936622261131078e+17 6.1061901061901054 8.876376361940608e+17 8.9412069412069428 2.1537044291368686e+18 10.794871794871794
37 1.736374991492967e+17 15.716394716394715 0.010080769333475488 3.4936622261131078e+17 6.1061901061901054 8.876376361940608e+17 8.9412069412069428 2.1537044291368686e+18 10.794871794871794
38 1.736374991492967e+17 15.716394716394715 0.010080769333475488 3.4936622261131078e+17 6.1061901061901054 8.876376361940608e+17 8.9412069412069428 2.1537044291368686e+18 10.794871794871794
39 1.736374991492967e+17 15.716394716394715 0.010080769333475488 3.4936622261131078e+17 6.1061901061901054 8.876376361940608e+17 8.9412069412069428 2.1537044291368686e+18 10.794871794871794
40 1.736374991492967e+17 15.716394716394715 0.010080769333475488 3.4936622261131078e+17 6.1061901061901054 8.876376361940608e+17 8.9412069412069428 2.1537044291368686e+18 10.794871794871794
41 1.736374991492967e+17 15.716394716394715 0.010080769333475488 3.4936622261131078e+17 6.1061901061901054 8.876376361940608e+17 8.9412069412069428 2.1537044291368686e+18 10.794871794871794
42 1.736374991492967e+17 15.716394716394715 0.010080769333475488 3.4936622261131078e+17 6.1061901061901054 8.876376361940608e+17 8.9412069412069428 2.1537044291368686e+18 10.794871794871794
43 1.736374991492967e+17 15.716394716394715 0.010080769333475488 3.4936622261131078e+17 6.1061901061901054 8.876376361940608e+17 8.9412069412069428 2.1537044291368686e+18 10.794871794871794
44 1.736374991492967e+17 15.716394716394715 0.010080769333475488 3.4936622261131078e+17 6.1061901061901054 8.876376361940608e+17 8.9412069412069428 2.1537044291368686e+18 10.794871794871794
45 1.736374991492967e+17 15.716394716394715 0.010080769333475488 3.4936622261131078e+17 6.1061901061901054 8.876376361940608e+17 8.9412069412069428 2.1537044291368686e+18 10.794871794871794
46 1.736374991492967e+17 15.716394716394715 0.010080769333475488 3.4936622261131078e+17 6.1061901061901054 8.876376361940608e+17 8.9412069412069428 2.1537044291368686e+18 10.794871794871794
47 1.736374991492967e+17 15.716394716394715 0.010080769333475488 3.4936622261131078e+17 6.1061901061901054 8.876376361940608e+17 8.9412069412069428 2.1537044291368686e+18 10.794871794871794
48 1.736374991492967e+17 15.716394716394715 0.010080769333475488 3.4936622261131078e+17 6.1061901061901054 8.876376361940608e+17 8.9412069412069428 2.1537044291368686e+18 10.794871794871794
49 1.736374991492967e+17 15.716394716394715 0.010080769333475488 3.4936622261131078e+17 6.1061901061901054 8.876376361940608e+17 8.9412069412069428 2.1537044291368686e+18 10.794871794871794
50 1.736374991492967e+17 15.716394716394715 0.010080769333475488 3.4936622261131078e+17 6.1061901061901054 8.876376361940608e+17 8.9412069412069428 2.1537044291368686e+18 10.794871794871794
51 1.736374991492967e+17 15.716394716394715 0.010080769333475488 3.4936622261131078e+17 6.1061901061901054 8.876376361940608e+17 8.9412069412069428 2.1537044291368686e+18 10.794871794871794
52 1.736374991492967e+17 15.716394716394715 0.010080769333475488 3.4936622261131078e+17 6.1061901061901054 8.876376361940608e+17 8.9412069412069428 2.1537044291368686e+18 10.794871794871794
53 1.736374991492967e+17 15.716394716394715 0.010080769333475488 3.4936622261131078e+17 6.1061901061901054 8.876376361940608e+17 8.9412069412069428 2.1537044291368686e+18 10.794871794871794
54 1.736374991492967e+17 15.716394716394715 0.010080769333475488 3.4936622261131078e+17 6.1061901061901054 8.876376361940608e+17 8.9412069412069428 2.1537044291368686e+18 10.794871794871794
55 9.0851985512443361e+18 10.7005957005957 0.0038463933454845819 2.2204585804928885e+19 6.1061901061901072 4.6563680732228026e+19 10.794871794871794 5.8359764454079889e+19 10.794871794871794
56 1.5034081535501812e+19 10.482517482517482 0.0059746167376450894 3.6743891899602485e+19 5.997150997150996 7.1703582648802787e+19 10.794871794871794 8.9868415213178438e+19 10.794871794871794
57 1.8656220997471248e+19 10.373478373478374 0.010065610686727573 4.2430974447124873e+19 5.997150997150996 8.2801595744177897e+19 10.794871794871794 1.0377791334497336e+20 10.794871794871794
58 2.1543761302873342e+19 10.373478373478374 0.011815993249295529 4.89982824207051e+19 5.997150997150996 9.5617317915100496e+19 10.794871794871794 1.198402717204854e+20 10.794871794871794
59 2.3151037267197235e+19 10.482517482517482 0.0039950494462653186 5.6582053828882416e+19 5.8881118881118866 1.1041660976588428e+20 10.794871794871794 1.2878097550876451e+20 10.794871794871794
60 2.3151037267197235e+19 10.482517482517482 0.0039950494462653186 5.6582053828882416e+19 5.8881118881118866 1.1041660976588428e+20 10.794871794871794 1.2878097550876451e+20 10.794871794871794
61 2.6734268470877934e+19 10.373478373478374 0.0061496568857853 6.5885819218898993e+19 5.8881118881118866 1.1846864054639129e+20 10.794871794871794 1.4871321459410682e+20 10.794871794871794
62 2.6734268470877934e+19 10.373478373478374 0.0061496568857853 6.5885819218898993e+19 5.8881118881118866 1.1846864054639129e+20 10.794871794871794 1.4871321459410682e+20 10.794871794871794
63 2.6734268470877934e+19 10.373478373478374 0.0061496568857853 6.5885819218898993e+19 5.8881118881118866 1.1846864054639129e+20 10.794871794871794 1.4871321459410682e+20 10.794871794871794
64 2.6734268470877934e+19 10.373478373478374 0.0061496568857853 6.5885819218898993e+19 5.8881118881118866 1.1846864054639129e+20 10.794871794871794 1.4871321459410682e+20 10.794871794871794
65 2.6734268470877934e+19 10.373478373478374 0.0061496568857853 6.5885819218898993e+19 5.8881118881118866 1.1846864054639129e+20 10.794871794871794 1.4871321459410682e+20 10.794871794871794
66 2.6734268470877934e+19 10.373478373478374 0.0061496568857853 6.5885819218898993e+19 5.8881118881118866 1.1846864054639129e+20 10.794871794871794 1.4871321459410682e+20 10.794871794871794
67 2.6734268470877934e+19 10.373478373478374 0.0061496568857853 6.5885819218898993e+19 5.8881118881118866 1.1846864054639129e+20 10.794871794871794 1.4871321459410682e+20 10.794871794871794
68 2.3151037267197235e+19 10.482517482517482 0.0039950494462653186 5.6582053828882416e+19 5.8881118881118866 1.1041660976588428e+20 10.794871794871794 1.2878097550876451e+20 10.794871794871794
69 2.3151037267197235e+19 10.482517482517482 0.0039950494462653186 5.6582053828882416e+19 5.8881118881118866 1.1041660976588428e+20 10.794871794871794 1.2878097550876451e+20 10.794871794871794
70 2.1543761302873342e+19 10.373478373478374 0.011815993249295529 4.89982824207051e+19 5.997150997150996 9.5617317915100496e+19 10.794871794871794 1.198402717204854e+20 10.794871794871794
