Index "Column Density" Temperature "Minimised Chi-Squared"
0 1.9981088343002845e+19 15.384615384615385 0.9575055231330859
1 1.9981088343002845e+19 15.384615384615385 0.9575055231330859
2 1.9981088343002845e+19 15.384615384615385 0.9575055231330859
3 1.9981088343002845e+19 15.384615384615385 0.9575055231330859
4 1.9981088343002845e+19 15.384615384615385 0.9575055231330859
5 1.9981088343002845e+19 15.384615384615385 0.9575055231330859
6 1.9981088343002845e+19 15.384615384615385 0.9575055231330859
7 1.9981088343002845e+19 15.384615384615385 0.9575055231330859
8 1.9981088343002845e+19 15.384615384615385 0.9575055231330859
9 1.9981088343002845e+19 15.384615384615385 0.9575055231330859
10 1.9981088343002845e+19 15.384615384615385 0.9575055231330859
11 1.9981088343002845e+19 15.384615384615385 0.9575055231330859
12 1.9981088343002845e+19 15.384615384615385 0.9575055231330859
13 1.9981088343002845e+19 15.384615384615385 0.9575055231330859
14 1.9981088343002845e+19 15.384615384615385 0.9575055231330859
15 1.9981088343002845e+19 15.384615384615385 0.9575055231330859
16 1.9981088343002845e+19 15.384615384615385 0.9575055231330859
17 1.9981088343002845e+19 15.384615384615385 0.9575055231330859
18 1.9981088343002845e+19 15.384615384615385 0.9575055231330859
19 1.9981088343002845e+19 15.384615384615385 0.9575055231330859
20 1.9981088343002845e+19 15.384615384615385 0.9575055231330859
21 1.9981088343002845e+19 15.384615384615385 0.9575055231330859
22 1.9981088343002845e+19 15.384615384615385 0.9575055231330859
23 1.9981088343002845e+19 15.384615384615385 0.9575055231330859
24 1.9981088343002845e+19 15.384615384615385 0.9575055231330859
25 1.9981088343002845e+19 15.384615384615385 0.9575055231330859
26 1.9981088343002845e+19 15.384615384615385 0.9575055231330859
27 1.9981088343002845e+19 15.384615384615385 0.9575055231330859
28 1.9981088343002845e+19 15.384615384615385 0.9575055231330859
29 1.9981088343002845e+19 15.384615384615385 0.9575055231330859
30 1.9981088343002845e+19 15.384615384615385 0.9575055231330859
31 1.9981088343002845e+19 15.384615384615385 0.9575055231330859
32 1.9981088343002845e+19 15.384615384615385 0.9575055231330859
33 1.9981088343002845e+19 15.384615384615385 0.9575055231330859
34 1.9981088343002845e+19 15.384615384615385 0.9575055231330859
35 1.9981088343002845e+19 15.384615384615385 0.9575055231330859
36 1.9981088343002845e+19 15.384615384615385 0.9575055231330859
37 1.9981088343002845e+19 15.384615384615385 0.9575055231330859
38 1.9981088343002845e+19 15.384615384615385 0.9575055231330859
39 1.9981088343002845e+19 15.384615384615385 0.9575055231330859
40 1.9981088343002845e+19 15.384615384615385 0.9575055231330859
41 1.9981088343002845e+19 15.384615384615385 0.9575055231330859
42 1.9981088343002845e+19 15.384615384615385 0.9575055231330859
43 1.9981088343002845e+19 15.384615384615385 0.9575055231330859
44 1.9981088343002845e+19 15.384615384615385 0.9575055231330859
45 1.9981088343002845e+19 15.384615384615385 0.9575055231330859
46 1.9981088343002845e+19 15.384615384615385 0.9575055231330859
47 1.9981088343002845e+19 15.384615384615385 0.9575055231330859
48 1.9981088343002845e+19 15.384615384615385 0.9575055231330859
49 1.9981088343002845e+19 15.384615384615385 0.9575055231330859
50 1.9981088343002845e+19 15.384615384615385 0.9575055231330859
51 1.9981088343002845e+19 15.384615384615385 0.9575055231330859
52 1.9981088343002845e+19 15.384615384615385 0.9575055231330859
53 1.9981088343002845e+19 15.384615384615385 0.9575055231330859
54 1.9981088343002845e+19 15.384615384615385 0.9575055231330859
55 3.6009627776547193e+20 12.307692307692308 8.5585122020438451
56 8.2265641209346209e+20 11.692307692307693 8.310666454066336
57 8.2265641209346209e+20 11.692307692307693 7.563456995851368
58 1.2434216204983777e+21 11.384615384615385 7.2655343914836656
59 1.2434216204983777e+21 11.384615384615385 7.1723443858893354
60 1.2434216204983777e+21 11.384615384615385 7.1723443858893354
61 1.87939618970252e+21 11.076923076923077 7.2078733218422242
62 1.87939618970252e+21 11.076923076923077 7.2078733218422242
63 1.87939618970252e+21 11.076923076923077 7.2078733218422242
64 1.87939618970252e+21 11.076923076923077 7.2078733218422242
65 1.87939618970252e+21 11.076923076923077 7.2078733218422242
66 1.87939618970252e+21 11.076923076923077 7.2078733218422242
67 1.87939618970252e+21 11.076923076923077 7.2078733218422242
68 1.2434216204983777e+21 11.384615384615385 7.1723443858893354
69 1.2434216204983777e+21 11.384615384615385 7.1723443858893354
70 1.2434216204983777e+21 11.384615384615385 7.2655343914836656
